date,ymd,calaveras_reservoir,pond_f2,pond_f3e,pond_f3w,pond_f4,pond_f6,ready_mix_pond,san_antonio_reservoir
1/16/2014,20140116,675.3,168.6129167,-999,226.256875,234.431875,-999,254.3636458,450.7
1/17/2014,20140117,675.2,168.6752083,-999,226.5111458,234.601875,-999,254.3001042,450.4
1/18/2014,20140118,675.2,168.713125,-999,226.7669792,234.7661458,-999,254.4338542,449.9
1/19/2014,20140119,675.2,168.78375,-999,227.2727083,234.9032292,-999,254.74,449.6
1/20/2014,20140120,675.2,168.8327083,-999,227.6108333,234.9614583,-999,255.0146875,449.3
1/21/2014,20140121,674.8,168.8914583,-999,227.7530208,235.0128125,-999,255.2195833,449.3
1/22/2014,20140122,674.8,168.9477083,-999,228.0777083,235.0373958,-999,255.4297917,447.9
1/23/2014,20140123,674.8,169.055625,-999,228.3697917,235.1516667,-999,255.691875,448
1/24/2014,20140124,674.5,169.1329167,-999,228.7552083,235.2589583,-999,255.8897917,447.7
1/25/2014,20140125,674.5,169.16125,-999,229.1834409,235.3742708,-999,255.8985417,448
1/26/2014,20140126,674.3,169.22125,-999,-999,235.4755208,-999,256.0939583,448.5
1/27/2014,20140127,674.3,169.3275,-999,230.7833333,235.5882292,-999,256.4155208,448.5
1/28/2014,20140128,673.7,169.3933333,-999,230.4810417,235.6140625,-999,256.5759375,448.5
1/29/2014,20140129,673.7,169.4852083,-999,230.6570833,235.6567708,-999,256.6115625,448.7
1/30/2014,20140130,673.7,169.5485417,-999,230.9742708,235.6519792,-999,256.3923958,448.8
1/31/2014,20140131,673.7,169.6377083,-999,230.8914583,235.6535417,-999,255.9816667,448.9
2/1/2014,20140201,673.5,169.6735417,-999,230.8019792,235.7455208,-999,255.8010417,448.9
2/2/2014,20140202,673.5,169.7745833,-999,230.9695833,235.8608333,-999,255.8684375,448.9
2/3/2014,20140203,673.3,169.8360417,-999,231.190625,235.9040625,-999,255.7465625,448.9
2/4/2014,20140204,673.8,169.873125,-999,231.3484375,235.935625,-999,255.3551042,449
2/5/2014,20140205,673.8,169.9115385,120.8596875,231.6223404,236.0053333,-999,255.1798925,449.2
2/6/2014,20140206,673.8,-999,121.0820833,231.7164583,236.0270833,-999,255.0760417,449.5
2/7/2014,20140207,673.8,-999,121.2953125,231.9677083,236.2429167,-999,254.9122917,449.6
2/8/2014,20140208,673.8,-999,121.4910417,232.2086458,236.4690625,-999,254.7547917,449.8
2/9/2014,20140209,673.8,-999,121.684375,232.3646875,236.5926042,-999,254.7335417,450.1
2/10/2014,20140210,673.9,-999,121.8892708,232.5479167,236.7509375,-999,254.670625,450.3
2/11/2014,20140211,674,-999,122.0397917,232.5538542,236.7779167,-999,254.6604167,450.6
2/12/2014,20140212,674,-999,122.2102083,232.5878125,236.8028125,-999,254.8541667,451
2/13/2014,20140213,674,-999,122.3394792,232.5721875,236.7810417,-999,254.8290625,451.2
2/14/2014,20140214,674.1,-999,122.5261458,232.59125,236.7977083,-999,254.7020833,451.3
2/15/2014,20140215,674.1,-999,122.6641667,232.5496875,236.7376042,-999,254.3354167,451.7
2/16/2014,20140216,674.1,-999,122.8341667,232.7078125,236.8883333,-999,254.3384375,451.9
2/17/2014,20140217,674,-999,122.9864583,232.7286458,236.9061458,-999,254.3710417,452.2
2/18/2014,20140218,674,-999,123.1152083,232.7084375,236.8516667,-999,254.2294792,452.4
2/19/2014,20140219,674,-999,123.1154167,232.7039583,236.79875,-999,253.7854167,452.7
2/20/2014,20140220,674,-999,121.07625,233.31,236.80375,-999,253.4614583,452.9
2/21/2014,20140221,674.1,-999,118.6229167,233.7066667,236.6621875,-999,253.2845833,453.1
2/22/2014,20140222,674.1,-999,118.2,233.4538542,236.6011458,-999,253.1047917,453.3
2/23/2014,20140223,674.1,-999,118.3583333,233.2508333,236.6179167,-999,253.2335417,453.6
2/24/2014,20140224,674.1,-999,118.5159375,233.0363542,236.5707292,-999,253.26375,453.9
2/25/2014,20140225,674.1,-999,118.6789583,232.8486458,236.5015625,-999,252.8451042,454.1
2/26/2014,20140226,674.1,-999,118.8816667,232.6482292,236.3940625,-999,252.3613542,454.3
2/27/2014,20140227,674.1,-999,119.1502083,232.5411458,236.380625,-999,252.2036458,454.6
2/28/2014,20140228,674.2,-999,119.5227083,232.1776042,236.0569792,-999,251.7832292,454.9
3/1/2014,20140301,675,-999,119.8289583,232.3835417,236.285,-999,252.0892708,455.3
3/2/2014,20140302,676,-999,120.0144792,232.9438542,236.8644792,-999,252.7730208,455.4
3/3/2014,20140303,676,-999,120.1242708,233.30125,237.2009375,-999,253.1195833,455.4
3/4/2014,20140304,675.9,-999,120.3372917,233.3385417,237.2236458,-999,253.2698958,455
3/5/2014,20140305,676,-999,120.5257292,233.3264583,237.2203125,-999,253.3852083,456.4
3/6/2014,20140306,676.2,-999,120.7777083,233.4209375,237.3398958,-999,253.4044792,456.6
3/7/2014,20140307,676.2,-999,120.9005208,233.4580208,237.37,-999,253.5451042,456.6
3/8/2014,20140308,676.2,-999,121.0821875,233.5725,237.3886458,-999,253.7395833,456.6
3/9/2014,20140309,676.2,-999,121.256875,233.5997917,237.3745833,-999,253.8084375,456.6
3/10/2014,20140310,676.3,-999,121.3997917,233.645625,237.394375,-999,254.0634375,456.6
3/11/2014,20140311,676.3,-999,121.4415625,233.5429167,237.2984375,-999,254.1357292,456.5
3/12/2014,20140312,676.3,-999,121.5765625,233.4295833,237.1802083,-999,254.0822917,456.5
3/13/2014,20140313,676.3,-999,121.7439583,233.3798958,237.125,-999,254.0425,456.5
3/14/2014,20140314,676.3,-999,121.9417708,233.4736458,237.19,-999,254.1086458,456.5
3/15/2014,20140315,676.3,-999,122.0863542,233.5894792,237.2775,-999,254.0073958,456.5
3/16/2014,20140316,676.3,-999,122.2508333,233.5686458,237.225625,-999,253.8826042,456.5
3/17/2014,20140317,676.3,-999,122.3939583,233.3533333,236.996875,-999,253.5386458,456.5
3/18/2014,20140318,676.3,-999,122.5169792,233.1053125,236.7279167,-999,253.2890625,456.6
3/19/2014,20140319,676.3,-999,122.6832292,232.85,236.7365625,-999,253.3605208,456.6
3/20/2014,20140320,676.4,-999,122.8459375,232.1527083,236.6214583,-999,253.2301042,456.5
3/21/2014,20140321,676.4,-999,123.0016667,231.2502083,236.4435417,-999,252.91,456.3
3/22/2014,20140322,676.4,-999,123.1723958,229.1797917,236.379375,-999,252.8763542,456.3
3/23/2014,20140323,676.4,-999,123.2982292,227.2497917,236.3159375,-999,252.9939583,456.2
3/24/2014,20140324,676.4,-999,123.4351042,225.255,236.0878125,-999,252.72375,456.2
3/25/2014,20140325,676.4,-999,123.5964583,223.1467708,235.7628125,-999,252.4639583,456.2
3/26/2014,20140326,676.4,-999,123.7821875,220.9489583,235.4810417,-999,252.4251042,456.2
3/27/2014,20140327,676.4,-999,123.948125,218.8990625,235.5353125,-999,252.66,456.3
3/28/2014,20140328,676.5,-999,124.0877083,216.9598958,235.4809375,-999,252.7460417,456.3
3/29/2014,20140329,676.5,-999,124.2511458,217.684375,235.3139583,-999,252.8660417,456.3
3/30/2014,20140330,676.7,-999,124.4490625,219.1526042,235.3045833,-999,253.340625,456.3
3/31/2014,20140331,676.7,-999,124.5811458,220.2665625,235.0544792,-999,253.5432292,456.3
4/1/2014,20140401,676.7,-999,124.7927083,221.421875,235.0082292,-999,253.9782292,456.4
4/2/2014,20140402,676.6,-999,125.0523958,222.6446875,235.0895833,-999,254.411875,456.3
4/3/2014,20140403,676.7,-999,125.131875,223.6667708,235.1098958,-999,254.5289583,456.3
4/4/2014,20140404,676.7,-999,125.3557292,224.5078125,235.0271875,-999,254.404375,456.3
4/5/2014,20140405,677,-999,125.5814583,225.478125,235.16125,-999,254.7019792,456.3
4/6/2014,20140406,677,-999,125.721875,226.2992708,235.2184375,-999,255.0839583,456.3
4/7/2014,20140407,677,-999,125.8886458,226.8671875,235.123125,-999,255.08625,456.3
4/8/2014,20140408,677.1,-999,126.075,227.3388542,235.0503125,-999,254.9573958,456.2
4/9/2014,20140409,677.1,-999,126.1702083,227.7548958,235.0020833,-999,254.6,456.2
4/10/2014,20140410,677.1,-999,126.2094792,228.1133333,234.9426042,-999,254.1648958,456.3
4/11/2014,20140411,677.1,-999,126.2246875,228.4908333,234.9236458,-999,253.7347917,456.3
4/12/2014,20140412,677.1,-999,126.3372917,229.285,235.0116667,-999,253.4479167,456.3
4/13/2014,20140413,677.1,-999,126.5630208,229.7221875,235.1939583,-999,253.4325,456.4
4/14/2014,20140414,677.1,-999,126.7466667,230.1546875,235.3182292,-999,253.3278125,456.4
4/15/2014,20140415,677.1,-999,126.79375,230.5957292,235.2551042,-999,253.0797917,456.3
4/16/2014,20140416,677.1,-999,126.7877083,230.6584375,235.1892708,-999,252.8890625,456.2
4/17/2014,20140417,677.2,-999,126.883125,231.075625,235.2315625,-999,252.8047917,456.2
4/18/2014,20140418,677.2,-999,127.0663542,231.1926042,235.436875,-999,252.8484375,456.2
4/19/2014,20140419,677.2,-999,127.3653125,231.3955208,235.7373958,-999,252.8542708,456.2
4/20/2014,20140420,677.2,-999,127.5054167,231.4673958,235.8934375,-999,252.824375,456.2
4/21/2014,20140421,677.1,-999,127.5588542,231.3497917,235.8477083,-999,252.5558333,456.2
4/22/2014,20140422,677.1,-999,127.7102083,231.414375,235.9029167,-999,252.2673958,456.2
4/23/2014,20140423,677.1,-999,127.8426042,231.8380208,235.9758333,-999,251.9810417,456.1
4/24/2014,20140424,677.1,-999,127.8983333,232.065625,235.9720833,-999,251.7586458,456
4/25/2014,20140425,677.1,-999,127.8175,231.7778125,235.841875,-999,251.5172917,456
4/26/2014,20140426,677.1,-999,128.078125,231.8777083,236.0378125,-999,251.9511458,456
4/27/2014,20140427,677.1,-999,128.3267708,232.2278125,236.1407292,-999,252.4234375,456
4/28/2014,20140428,677.1,-999,128.531875,232.3797917,236.1761458,-999,252.5960417,456
4/29/2014,20140429,677.1,-999,128.6019792,232.0388542,236.0792708,-999,252.5422917,456
4/30/2014,20140430,677.2,-999,128.6351042,231.6948958,235.9585417,-999,252.4857292,456.2
5/1/2014,20140501,677.2,-999,128.7767708,231.6095833,235.9778125,-999,252.503125,456.3
5/2/2014,20140502,677.2,-999,128.9007292,231.7489583,235.9882292,-999,252.4410417,456.6
5/3/2014,20140503,677.2,-999,129.0167708,232.1533333,236.0146875,-999,252.4690625,456.7
5/4/2014,20140504,677.2,-999,129.131875,232.5203125,236.1065625,-999,252.7257292,456.9
5/5/2014,20140505,677.2,-999,129.1994792,232.5863542,236.0958333,-999,252.8198958,456.9
5/6/2014,20140506,677.2,-999,129.176875,232.2272917,236.0171875,-999,252.7458333,457.2
5/7/2014,20140507,677.2,-999,129.3328125,232.2160417,236.0641667,-999,252.8240625,457.2
5/8/2014,20140508,677.2,-999,129.5272917,232.5733333,236.1840625,-999,252.9725,457.3
5/9/2014,20140509,677.2,-999,129.7338542,232.5739583,236.3601042,-999,253.0328125,457.4
5/10/2014,20140510,677.2,-999,129.7942708,232.4260417,236.4111458,-999,252.9904167,457.6
5/11/2014,20140511,677.2,-999,129.8586458,232.2823958,236.3930208,-999,253.1961458,457.8
5/12/2014,20140512,677.2,-999,129.9740625,232.20625,236.3663542,-999,253.3221875,458.2
5/13/2014,20140513,677.2,-999,130.1325,232.4307292,236.3746875,-999,253.2790625,458.4
5/14/2014,20140514,677.2,-999,130.2402083,232.6697917,236.38375,-999,253.1942708,458.6
5/15/2014,20140515,677.2,-999,130.3225,232.4992708,236.3542708,-999,253.0425,458.6
5/16/2014,20140516,677.2,-999,130.4227083,232.4047917,236.3421875,-999,252.7113542,458.7
5/17/2014,20140517,677.2,-999,130.4817708,232.2961458,236.3063542,-999,252.4136458,458.7
5/18/2014,20140518,677.2,-999,130.5564583,232.1677083,236.28375,-999,252.5629167,458.8
5/19/2014,20140519,677.2,-999,130.6153125,232.113125,236.1928125,-999,252.6991667,459.2
5/20/2014,20140520,677.2,-999,130.7161458,232.4189583,236.1516667,-999,252.7233333,459.3
5/21/2014,20140521,677.2,-999,130.7859375,232.4727083,236.1158333,-999,252.6321875,459.4
5/22/2014,20140522,677.2,-999,130.9127083,232.4758333,236.1846875,-999,252.6003125,459.7
5/23/2014,20140523,677.2,-999,131.0485417,232.6970833,236.3165625,-999,252.5726042,459.9
5/24/2014,20140524,677.2,-999,131.1434375,232.5142708,236.3542708,-999,252.3553125,460.1
5/25/2014,20140525,677.2,-999,131.2320833,232.2841667,236.301875,-999,252.2077083,460.3
5/26/2014,20140526,677.2,-999,131.3917708,232.0957292,236.2873958,-999,252.2904167,460.3
5/27/2014,20140527,677.2,-999,131.5340625,231.8659375,236.2077083,-999,252.1036458,460.8
5/28/2014,20140528,677.2,-999,131.6052083,231.7135417,236.0745833,-999,251.9221875,461
5/29/2014,20140529,677.2,-999,131.6185417,231.6241667,235.8330208,-999,251.7739583,461.2
5/30/2014,20140530,677.2,-999,131.7482292,231.3878125,235.706875,-999,251.70875,461.4
5/31/2014,20140531,677.2,-999,131.8303125,231.4716667,235.5869792,-999,251.8553125,461.5
6/1/2014,20140601,677.2,-999,131.8335417,231.2569792,235.3594792,-999,252.0540625,461.7
6/2/2014,20140602,677,-999,131.9440625,230.9188542,235.230625,-999,252.3079167,462.2
6/3/2014,20140603,677,-999,132.0438542,230.7007292,235.1527083,-999,252.6019792,462.2
6/4/2014,20140604,677,-999,132.1151042,230.7227083,235.0386458,-999,252.7884375,462.3
6/5/2014,20140605,677,-999,132.185625,230.4803125,234.95125,-999,252.9645833,462.6
6/6/2014,20140606,677,-999,132.263125,230.4528125,234.9155208,-999,253.131875,462.7
6/7/2014,20140607,677,-999,132.3598958,230.7627083,234.9290625,-999,253.4589583,462.9
6/8/2014,20140608,677,-999,132.425625,231.0176042,234.9326042,-999,253.6723958,463.2
6/9/2014,20140609,676.8,-999,132.4359375,231.0907292,234.9026042,-999,253.783125,463.3
6/10/2014,20140610,676.8,-999,132.5709375,230.9105208,234.9969792,-999,253.9152083,463.5
6/11/2014,20140611,676.8,-999,132.7670833,230.9604167,235.1414583,-999,253.666875,463.8
6/12/2014,20140612,676.8,-999,132.9853125,231.3035417,235.3614583,-999,253.5372917,463.9
6/13/2014,20140613,676.7,-999,133.0722917,231.3197917,235.4655208,-999,253.2489583,464.1
6/14/2014,20140614,676.7,-999,133.0953125,231.2953125,235.516875,-999,253.0960417,464.6
6/15/2014,20140615,676.7,-999,133.129375,231.37125,235.5758333,-999,252.9003125,464.7
6/16/2014,20140616,676.7,-999,133.28875,231.5608333,235.6972917,-999,252.9063542,464.8
6/17/2014,20140617,676.7,-999,133.3734375,231.9098958,235.7564583,-999,252.58625,464.9
6/18/2014,20140618,676.7,-999,133.4652083,232.1360417,235.8539583,-999,252.2438542,465.1
6/19/2014,20140619,676.7,-999,133.6261458,232.285625,236.015,-999,251.9092708,465.3
6/20/2014,20140620,676.5,-999,133.9828916,232.2255814,236.1575309,-999,251.8189412,465.3
6/21/2014,20140621,676.5,-999,134.1494792,232.0026042,236.0727083,-999,251.6205208,465.6
6/22/2014,20140622,676.5,-999,134.1019792,231.889375,236.0297917,-999,251.5263542,465.4
6/23/2014,20140623,676.5,-999,134.1258333,231.8338542,235.9658333,-999,251.2596875,466.1
6/24/2014,20140624,676.5,-999,134.2121875,232.1691667,235.9707292,-999,250.915625,466.3
6/25/2014,20140625,676.5,-999,134.2977083,232.4655208,236.0215625,-999,250.8769792,466.3
6/26/2014,20140626,676.5,-999,134.36,232.4659375,236.0951042,-999,251.065625,466.3
6/27/2014,20140627,676.5,-999,134.4540625,231.1957292,236.1778125,-999,251.0809375,466.3
6/28/2014,20140628,676.5,-999,134.565625,230.1254167,236.1491667,-999,250.9877083,466.3
6/29/2014,20140629,676.5,-999,134.638125,229.8570833,236.039375,-999,250.9419792,466.3
6/30/2014,20140630,676.5,-999,134.7495833,230.2345833,235.9313542,-999,250.6515625,466.2
7/1/2014,20140701,676.5,-999,134.87,229.436875,235.8461458,-999,250.5295833,466.2
7/2/2014,20140702,676.3,-999,134.9770833,228.2959375,235.8217708,-999,250.4254167,466.2
7/3/2014,20140703,676.3,-999,135.0530208,227.3723958,235.8265625,-999,250.3154167,466.1
7/4/2014,20140704,676.3,-999,135.1467708,227.4914583,235.8134375,-999,250.3085417,466.1
7/5/2014,20140705,676.3,-999,135.2146875,227.5460417,235.7261458,-999,250.4476042,466.1
7/6/2014,20140706,676.3,-999,135.3015625,227.4879167,235.6086458,-999,250.479375,466.1
7/7/2014,20140707,676.2,-999,135.4065625,228.2459375,235.5004167,-999,250.2723958,466.2
7/8/2014,20140708,676.2,-999,135.4891667,227.66125,235.3636458,-999,250.0959375,466.2
7/9/2014,20140709,676.2,-999,135.5451042,226.8690625,235.2559375,-999,249.8814583,466
7/10/2014,20140710,676.2,-999,135.6344792,226.5846875,235.2334375,-999,249.7403125,466
7/11/2014,20140711,676.2,-999,135.7330208,226.1458333,235.271875,-999,249.7425,466
7/12/2014,20140712,676.2,-999,135.8123958,224.8373958,235.3319792,-999,250.1133333,465.9
7/13/2014,20140713,676.2,-999,135.89625,223.6604167,235.3034375,-999,250.6092708,465.9
7/14/2014,20140714,676.2,-999,135.9713542,224.6423958,235.251875,-999,250.7091667,465.9
7/15/2014,20140715,676,-999,136.0838542,224.4591667,235.1971875,-999,250.6267708,465.8
7/16/2014,20140716,676,-999,136.1759375,223.9835417,235.1732292,-999,250.425625,465.8
7/17/2014,20140717,676,-999,136.2732292,223.5221875,235.1596875,-999,250.325625,465.8
7/18/2014,20140718,676,-999,136.3714583,223.2317708,235.195625,-999,250.2553125,465.8
7/19/2014,20140719,676,-999,136.4692708,223.1971875,235.2298958,-999,250.1411458,465.8
7/20/2014,20140720,676,-999,136.581875,224.1227083,235.1969792,-999,250.09375,465.7
7/21/2014,20140721,676,-999,136.670625,225.19375,235.1352083,-999,249.9086458,465.7
7/22/2014,20140722,675.8,-999,136.7719792,224.9833333,235.1030208,-999,249.6886458,465.7
7/23/2014,20140723,675.8,-999,136.8094792,224.5772917,235.0447917,-999,249.4771875,465.7
7/24/2014,20140724,675.8,-999,136.7678125,223.9422917,235.0407292,-999,249.2476042,465.7
7/25/2014,20140725,675.8,-999,136.7813542,223.7446875,235.0715625,-999,248.9340625,465.6
7/26/2014,20140726,675.8,-999,136.8477083,223.4686458,235.1172917,-999,248.8845833,465.6
7/27/2014,20140727,675.8,-999,136.9533333,224.6648958,235.0935417,-999,249.0664583,465.5
7/28/2014,20140728,675.8,-999,137.0227083,225.5109375,235.0217708,-999,249.1057292,465.5
7/29/2014,20140729,675.7,-999,137.0759375,224.8979167,234.9657292,-999,248.64,465.5
7/30/2014,20140730,675.7,-999,137.1826042,224.3180208,234.97875,-999,248.3663542,465.5
7/31/2014,20140731,675.7,-999,137.2464583,223.1428125,235.029375,-999,248.6928125,465.5
8/1/2014,20140801,675.7,-999,137.325625,221.4489583,235.0551042,-999,249.3153125,465.4
8/2/2014,20140802,675.7,-999,137.404375,220.358125,235.0644792,-999,249.7777083,465.4
8/3/2014,20140803,675.7,-999,137.47875,221.8039583,235.0019792,-999,250.105,465.4
8/4/2014,20140804,675.7,-999,137.5453125,223.6175,234.9145833,-999,250.2614583,465.3
8/5/2014,20140805,675.7,-999,137.6008333,223.7372917,234.8480208,-999,250.4352083,465.3
8/6/2014,20140806,675.5,-999,137.6710417,223.2816667,234.8066667,-999,250.5111458,465.3
8/7/2014,20140807,675.5,188.6724324,137.7671875,223.2858333,234.8461053,180.2485417,250.6296875,465.3
8/8/2014,20140808,675.5,188.7227083,137.8670833,222.7505208,234.8629167,180.4094792,250.8016667,465.3
8/9/2014,20140809,675.5,188.765,137.9382292,222.4048958,234.8371875,180.5488542,250.8357292,465.2
8/10/2014,20140810,675.5,188.8029167,138.0152083,223.4335417,234.7535417,180.6759375,250.7341667,465.2
8/11/2014,20140811,675.4,188.7990625,138.0785417,224.0858333,234.6341667,180.6976042,250.5459375,465.2
8/12/2014,20140812,675.4,188.8346875,138.1760417,223.3678125,234.5541667,180.4979167,250.41875,465.2
8/13/2014,20140813,675.4,188.8657292,138.23375,222.9484375,234.4209375,180.1504167,250.2744792,465.1
8/14/2014,20140814,675.4,188.8830208,138.3030208,222.2152083,234.3622917,179.8502083,250.2851042,465
8/15/2014,20140815,675.4,188.9013542,138.3716667,221.87,234.3653125,179.6270833,250.3634375,465.1
8/16/2014,20140816,675.4,188.9269792,138.455625,221.5751042,234.3605208,179.6995833,250.3269792,465.1
8/17/2014,20140817,675.4,188.9603125,138.5520833,222.0653125,234.3142708,179.7775,250.3319792,465
8/18/2014,20140818,675.4,188.9834375,138.6275,222.9475,234.2192708,179.8476042,250.1658333,464.9
8/19/2014,20140819,675.3,189.0169792,138.6794792,222.7911458,234.1479167,179.6432292,249.9748958,465
8/20/2014,20140820,675.3,189.0183333,138.6815625,221.9126042,234.0170833,179.3946875,249.7680208,465
8/21/2014,20140821,675.3,189.031875,138.746875,221.0523958,233.9265625,179.1360417,249.5704167,464.9
8/22/2014,20140822,675.2,189.0542708,138.8361458,220.5877083,233.9209375,178.8904167,249.7002083,464.9
8/23/2014,20140823,675.2,189.0607292,138.9058333,219.4209375,233.9344792,178.9430208,250.2207292,464.8
8/24/2014,20140824,675.2,189.086875,138.9776042,219.4775,233.8810417,179.0302083,250.58875,464.8
8/25/2014,20140825,675.1,189.1109375,139.0466667,220.2783333,233.785,179.0883333,250.6832292,464.8
8/26/2014,20140826,675.1,189.1228125,139.1079167,220.1236458,233.6809375,178.8701042,250.7865625,464.8
8/27/2014,20140827,675,189.1396875,139.1666667,219.6465625,233.5759375,178.59875,250.8873958,464.8
8/28/2014,20140828,675,189.175,139.2705208,218.4926042,233.5176042,178.3539583,250.9373958,464.7
8/29/2014,20140829,675,189.1757292,139.3619792,217.2421875,233.5242708,178.1045833,251.0941667,464.7
8/30/2014,20140830,675,189.1836458,139.4242708,216.8517708,233.4960417,178.1346875,251.145625,464.7
8/31/2014,20140831,675,189.2069792,139.5027083,217.7075,233.4577083,178.218125,251.1817708,464.7
9/1/2014,20140901,675,189.2063542,139.5444792,218.408125,233.3754167,178.2922917,251.1860417,464.7
9/2/2014,20140902,675,189.2414583,139.6440625,218.9161458,233.27,178.3385417,251.0153125,464.5
9/3/2014,20140903,675,189.2352083,139.7182292,218.415,233.1591667,178.0785417,250.8576042,464.5
9/4/2014,20140904,674.9,189.2561458,139.8057292,217.915625,233.0771875,177.8122917,250.8814583,464.5
9/5/2014,20140905,674.9,189.2919792,139.8920833,216.8085417,233.0348958,177.5622917,250.9494792,464.5
9/6/2014,20140906,674.9,189.3005208,139.9560417,216.3508333,233.0527083,177.3147917,251.1470833,464.5
9/7/2014,20140907,674.9,189.3103125,140.025625,217.1409375,233.056875,177.33,251.4041667,464.5
9/8/2014,20140908,674.8,189.3139583,140.0819792,217.9247917,233.0348958,177.3633333,251.5395833,464.5
9/9/2014,20140909,674.8,189.3225,140.1390625,217.8169792,232.9378125,177.125625,251.3992708,464.5
9/10/2014,20140910,674.8,189.3289583,140.1798958,218.1097917,232.8582292,177.0754167,250.995,464.5
9/11/2014,20140911,674.9,189.354375,140.2645833,218.5867708,232.8120833,176.8865625,250.5345833,464.4
9/12/2014,20140912,674.9,189.3651042,140.3344792,219.1416667,232.7934375,176.6433333,250.1939583,464.4
9/13/2014,20140913,674.8,189.3942708,140.4332292,220.3048958,232.815,176.6896875,249.8525,464.3
9/14/2014,20140914,674.8,189.3896875,140.3040625,220.8415625,232.7721875,176.7230208,249.891875,464.2
9/15/2014,20140915,674.8,189.4035417,140.2817708,221.1052083,232.7017708,176.77125,249.9734375,464.2
9/16/2014,20140916,674.8,189.4139583,140.3503125,220.1672917,232.6227083,176.5634375,250.0094792,463.9
9/17/2014,20140917,674.7,189.4259375,140.4157292,220.5913542,232.5692708,176.3048958,249.9648958,463.8
9/18/2014,20140918,674.7,189.4641667,140.4990625,221.7383333,232.6434375,176.1020833,249.7942708,463.4
9/19/2014,20140919,674.7,189.464375,140.6188542,222.9048958,232.7578125,175.8710417,249.7205208,463.2
9/20/2014,20140920,674.7,189.4888542,140.8984375,223.8960417,232.805625,175.91875,249.936875,463.2
9/21/2014,20140921,674.7,189.5054167,141.10375,224.2533333,232.7892708,175.9746875,250.2613542,463.2
9/22/2014,20140922,674.6,189.53875,141.2630208,224.434375,232.7320833,176.0273958,250.3958333,463.2
9/23/2014,20140923,674.6,189.5661458,141.3507292,224.7023958,232.6594792,175.7685417,250.3415625,463.2
9/24/2014,20140924,674.6,189.5648958,141.4052083,224.61375,232.6352083,175.4845833,250.2145833,463.2
9/25/2014,20140925,674.6,189.6264583,141.5326042,224.0820833,232.7589583,175.2557292,250.1134375,463.2
9/26/2014,20140926,674.6,189.629375,141.590625,223.6089583,232.9147917,174.9952083,249.9289583,463.2
9/27/2014,20140927,674.6,189.6415625,141.6513542,223.561875,232.9978125,175.0895833,249.8376042,463.1
9/28/2014,20140928,674.5,189.6757292,141.7397917,223.6435417,232.955625,175.1805208,250.11125,463.2
9/29/2014,20140929,674.5,189.6915625,141.7891667,223.8482292,232.9025,175.2244792,250.3082292,463.1
9/30/2014,20140930,674.5,189.7134375,141.8223958,223.2591667,232.8334375,174.9333333,250.4803125,463.1
